startdate,hectares,cause,lat,lon,province
2023-06-25,1.0,Natural,54.664,-103.024,Saskatchewan
2023-05-09,0.1,Human,55.173,-102.937,Saskatchewan
2023-09-26,0.1,Unknown,55.8372,-102.055,Saskatchewan
2023-09-12,0.1,Human,55.17,-102.938,Saskatchewan
2023-09-13,656.0,Natural,55.841,-103.025,Saskatchewan
2023-09-22,1.0,Human,55.1833,-102.939,Saskatchewan
2023-05-08,0.4,Human,54.909,-103.38,Saskatchewan
2023-05-11,2.4,Human,55.201,-102.917,Saskatchewan
2023-05-11,1.3,Human,55.173,-102.936,Saskatchewan
2023-06-18,0.8,Human,55.17,-102.948,Saskatchewan
2023-06-08,2.7,Natural,54.822,-101.951,Saskatchewan
2023-07-01,0.1,Natural,54.566,-102.784,Saskatchewan
2023-09-27,0.1,Human,54.903,-103.281,Saskatchewan
2023-06-16,0.2,Human,54.884,-102.768,Saskatchewan
2023-06-16,0.5,Human,54.8838,-102.768,Saskatchewan
2023-07-01,1.5,Natural,54.5228,-104.175,Saskatchewan
2023-07-01,1.5,Natural,54.523,-104.175,Saskatchewan
2023-08-01,10.3,Natural,56.212,-102.159,Saskatchewan
2023-06-24,0.1,Human,54.75,-101.914,Saskatchewan
2023-07-23,0.1,Natural,55.4742,-101.999,Saskatchewan
2023-07-23,0.1,Natural,55.474,-101.999,Saskatchewan
2023-05-15,0.4,Human,54.872,-103.364,Saskatchewan
2023-05-18,9002.5,Human,54.854,-103.39,Saskatchewan
2023-07-26,7.1,Natural,54.913,-103.326,Saskatchewan
2023-09-05,0.3,Human,54.916,-103.364,Saskatchewan
2023-09-18,0.1,Human,54.89,-103.354,Saskatchewan
2023-08-01,506.0,Natural,56.233,-102.135,Saskatchewan
2023-07-01,166.5,Natural,54.607,-103.302,Saskatchewan
2023-09-26,0.5,Human,55.837,-102.056,Saskatchewan
2023-09-25,0.1,Human,55.172,-102.918,Saskatchewan
2023-09-25,0.1,Human,55.172,-102.918,Saskatchewan
2023-06-24,0.1,Natural,54.873,-103.161,Saskatchewan
2023-07-22,0.1,Human,55.172,-102.942,Saskatchewan
2023-06-09,0.1,Natural,54.741,-101.995,Saskatchewan
2023-07-10,0.1,Human,55.183,-102.931,Saskatchewan
2023-07-01,1.0,Natural,54.496,-102.939,Saskatchewan
2023-07-02,0.1,Natural,54.834,-103.169,Saskatchewan
2023-05-11,0.2,Human,55.167,-102.937,Saskatchewan
2023-09-24,0.1,Human,55.169,-102.941,Saskatchewan
2023-09-25,0.1,Human,55.172,-102.938,Saskatchewan
2023-07-11,0.9,Natural,55.032,-103.205,Saskatchewan
2023-04-22,0.5,Human,55.178,-102.934,Saskatchewan
2023-04-23,2.0,Human,55.176,-102.94,Saskatchewan
2023-05-02,0.5,Human,55.169,-102.93,Saskatchewan
2023-05-09,0.1,Human,55.1728,-102.937,Saskatchewan
2023-05-11,1.3,Human,55.173,-102.936,Saskatchewan
2023-05-11,0.2,Human,55.167,-102.937,Saskatchewan
2023-05-13,0.2,Human,55.184,-102.943,Saskatchewan
2023-05-13,0.5,Human,55.181,-102.941,Saskatchewan
2023-05-13,0.1,Human,55.174,-102.933,Saskatchewan
2023-05-14,2.0,Human,55.178,-102.925,Saskatchewan
2023-05-14,0.4,Human,55.181,-102.941,Saskatchewan
2023-05-18,0.2,Human,55.171,-102.927,Saskatchewan
2023-05-18,0.2,Human,55.1715,-102.927,Saskatchewan
2023-06-13,0.1,Human,55.1844,-102.943,Saskatchewan
2023-06-17,0.1,Human,55.1859,-102.943,Saskatchewan
2023-06-22,0.1,Human,55.186,-102.931,Saskatchewan
2023-07-18,0.1,Human,55.174,-102.933,Saskatchewan
2023-07-20,0.1,Human,55.184,-102.931,Saskatchewan
2023-07-23,0.1,Human,55.172,-102.928,Saskatchewan
2023-09-11,0.1,Human,55.175,-102.925,Saskatchewan
2023-09-12,0.1,Human,55.184,-102.94,Saskatchewan
2023-09-13,0.1,Human,55.171,-102.933,Saskatchewan
2023-09-13,0.1,Human,55.1712,-102.933,Saskatchewan
2023-09-18,0.1,Human,55.182,-102.939,Saskatchewan
2023-09-19,0.1,Human,55.172,-102.924,Saskatchewan
2023-09-21,0.1,Human,55.176,-102.921,Saskatchewan
2023-09-21,0.1,Human,55.176,-102.916,Saskatchewan
2023-09-21,0.1,Human,55.174,-102.926,Saskatchewan
2023-09-21,0.1,Human,55.173,-102.919,Saskatchewan
2023-09-22,3.0,Human,55.178,-102.926,Saskatchewan
2023-09-22,3.0,Human,55.183,-102.939,Saskatchewan
2023-09-24,0.1,Human,55.176,-102.921,Saskatchewan
2023-09-24,0.1,Human,55.176,-102.923,Saskatchewan
2023-09-24,0.1,Human,55.175,-102.923,Saskatchewan
2023-09-25,0.1,Human,55.1718,-102.938,Saskatchewan
2023-09-25,0.1,Human,55.183,-102.942,Saskatchewan
2023-09-25,0.1,Human,55.172,-102.928,Saskatchewan
2023-09-26,0.1,Human,55.176,-102.921,Saskatchewan
2023-09-14,0.1,Human,55.177,-102.939,Saskatchewan
2023-06-17,0.1,Human,55.186,-102.943,Saskatchewan
2023-09-14,0.1,Human,55.1768,-102.939,Saskatchewan
2023-09-25,0.1,Human,55.528,-102.319,Saskatchewan
2023-09-19,0.1,Human,55.17,-102.937,Saskatchewan
2023-06-13,0.1,Human,55.184,-102.943,Saskatchewan
2023-07-01,1.0,Natural,54.34,-103.871,Saskatchewan
2023-05-06,2.0,Human,54.759,-101.916,Saskatchewan
2023-07-23,1645.8,Natural,55.425,-103.838,Saskatchewan
2023-07-12,3.2,Natural,54.512,-103.312,Saskatchewan
2023-06-29,0.1,Natural,54.976,-102.35,Saskatchewan
2023-06-15,0.1,Natural,54.765,-102.099,Saskatchewan
2023-05-15,0.7,Human,54.843,-102.617,Saskatchewan
2023-04-23,6.0,Human,54.417,-109.666,Saskatchewan
2023-05-01,0.8,Human,54.413,-109.629,Saskatchewan
2023-05-06,5.5,Human,54.412,-109.603,Saskatchewan
2023-06-14,0.2,Natural,54.411,-108.577,Saskatchewan
2023-04-26,7.0,Human,54.163,-108.391,Saskatchewan
2023-10-31,0.1,Human,53.512,-109.89,Saskatchewan
2023-07-08,0.1,Human,53.103,-109.449,Saskatchewan
2023-09-02,0.1,Human,53.172,-109.735,Saskatchewan
2023-09-14,0.1,Human,53.137,-109.648,Saskatchewan
2023-05-16,0.1,Human,53.399,-110.005,Saskatchewan
2023-04-29,16.0,Human,54.043,-109.585,Saskatchewan
2023-05-01,0.9,Human,54.048,-109.604,Saskatchewan
2023-04-21,0.4,Human,54.043,-109.585,Saskatchewan
2023-04-22,0.1,Human,54.053,-109.679,Saskatchewan
2023-04-27,0.2,Human,54.052,-109.681,Saskatchewan
2023-06-13,3.1,Natural,54.733,-109.519,Saskatchewan
2023-06-13,7.5,Natural,54.7332,-109.519,Saskatchewan
2023-05-06,4.4,Human,53.927,-109.232,Saskatchewan
2023-04-21,0.1,Human,54.036,-109.149,Saskatchewan
2023-04-25,3.0,Human,54.034,-109.155,Saskatchewan
2023-04-28,0.4,Human,54.047,-109.151,Saskatchewan
2023-04-19,0.3,Human,54.032,-109.155,Saskatchewan
2023-05-01,0.1,Human,54.039,-109.199,Saskatchewan
2023-05-04,0.1,Human,54.033,-109.163,Saskatchewan
2023-05-07,0.1,Human,54.046,-109.245,Saskatchewan
2023-05-18,0.1,Human,54.049,-109.239,Saskatchewan
2023-05-21,0.1,Human,54.03,-109.15,Saskatchewan
2023-05-29,0.2,Human,54.034,-109.166,Saskatchewan
2023-09-19,0.2,Human,54.04,-109.151,Saskatchewan
2023-09-21,0.3,Human,54.052,-109.152,Saskatchewan
2023-07-01,2.8,Natural,54.872,-109.44,Saskatchewan
2023-04-23,4.0,Human,54.291,-108.903,Saskatchewan
2023-05-08,1.0,Unknown,54.4281,-108.324,Saskatchewan
2023-06-06,0.1,Natural,54.403,-108.745,Saskatchewan
2023-04-30,2.8,Human,53.483,-108.851,Saskatchewan
2023-05-01,1.1,Human,53.482,-108.874,Saskatchewan
2023-05-04,0.1,Human,54.49,-108.548,Saskatchewan
2023-04-22,0.3,Human,54.477,-108.408,Saskatchewan
2023-04-23,0.9,Human,54.484,-108.403,Saskatchewan
2023-04-25,30.0,Human,54.497,-108.388,Saskatchewan
2023-04-30,0.2,Human,54.493,-108.4,Saskatchewan
2023-05-08,0.6,Human,54.426,-108.324,Saskatchewan
2023-04-28,0.3,Human,54.52,-108.428,Saskatchewan
2023-05-13,8.0,Human,54.487,-108.397,Saskatchewan
2023-05-20,0.5,Human,52.8564,-102.152,Saskatchewan
2023-08-12,0.1,Human,52.922,-102.491,Saskatchewan
2023-05-18,15.0,Human,53.9564,-102.275,Saskatchewan
2023-05-11,0.1,Human,53.946,-102.231,Saskatchewan
2023-05-12,0.5,Human,53.939,-102.257,Saskatchewan
2023-05-12,1.0,Human,53.942,-102.271,Saskatchewan
2023-05-14,3.0,Human,53.933,-102.268,Saskatchewan
2023-05-16,0.3,Human,53.946,-102.231,Saskatchewan
2023-05-22,0.2,Human,53.931,-102.273,Saskatchewan
2023-05-19,298.0,Human,52.727,-102.481,Saskatchewan
2023-05-03,359.0,Human,53.961,-102.404,Saskatchewan
2023-05-02,16.0,Human,51.572,-101.904,Saskatchewan
2023-05-12,0.3,Human,51.671,-102.59,Saskatchewan
2023-05-12,16.0,Human,53.922,-102.374,Saskatchewan
2023-05-14,0.1,Human,51.59,-102.431,Saskatchewan
2023-05-18,0.1,Human,53.909,-102.727,Saskatchewan
2023-05-04,5.0,Human,53.958,-102.259,Saskatchewan
2023-05-03,77.8,Human,51.437,-103.14,Saskatchewan
2023-07-04,0.4,Natural,54.242,-102.963,Saskatchewan
2023-05-04,5.0,Human,54.056,-102.681,Saskatchewan
2023-10-02,0.1,Human,52.26,-103.19,Saskatchewan
2023-05-16,10.0,Human,53.9418,-102.295,Saskatchewan
2023-07-19,0.1,Natural,54.021,-102.498,Saskatchewan
2023-05-03,0.1,Human,51.4758,-103.005,Saskatchewan
2023-09-28,1.0,Natural,53.317,-102.923,Saskatchewan
2023-05-15,0.1,Human,53.494,-102.859,Saskatchewan
2023-07-01,3.5,Natural,54.352,-103.232,Saskatchewan
2023-05-02,2.5,Human,52.926,-102.073,Saskatchewan
2023-07-28,0.1,Human,51.663,-101.625,Saskatchewan
2023-07-19,6.0,Natural,54.415,-102.793,Saskatchewan
2023-05-19,1.0,Human,53.711,-103.263,Saskatchewan
2023-06-05,1.7,Natural,53.367,-102.94,Saskatchewan
2023-06-24,0.1,Natural,56.5187,-105.516,Saskatchewan
2023-07-23,8414.1,Natural,55.954,-103.659,Saskatchewan
2023-07-26,1.0,Natural,55.435,-104.511,Saskatchewan
2023-08-05,100.0,Natural,57.453,-102.759,Saskatchewan
2023-07-21,0.1,Natural,54.897,-105.457,Saskatchewan
2023-06-16,6646.3,Natural,55.723,-105.849,Saskatchewan
2023-07-23,4191.0,Natural,55.631,-104.277,Saskatchewan
2023-05-05,1.5,Human,55.367,-105.186,Saskatchewan
2023-08-05,564.9,Natural,57.644,-103.341,Saskatchewan
2023-07-01,698.0,Natural,55.752,-106.221,Saskatchewan
2023-06-13,1.0,Natural,56.53,-105.511,Saskatchewan
2023-06-11,0.5,Natural,55.449,-104.182,Saskatchewan
2023-06-24,9000.0,Natural,57.189,-102.704,Saskatchewan
2023-07-26,1.0,Natural,55.153,-104.942,Saskatchewan
2023-06-13,450.0,Natural,56.501,-105.609,Saskatchewan
2023-07-01,0.1,Natural,54.919,-105.442,Saskatchewan
2023-05-12,1143.7,Natural,56.554,-104.258,Saskatchewan
2023-04-30,0.1,Human,54.7543,-105.62,Saskatchewan
2023-05-12,0.3,Human,56.33,-103.426,Saskatchewan
2023-09-16,0.3,Natural,55.139,-105.24,Saskatchewan
2023-08-31,374.5,Human,55.985,-103.255,Saskatchewan
2023-08-05,250.0,Natural,57.437,-102.726,Saskatchewan
2023-06-14,971.0,Natural,56.438,-105.719,Saskatchewan
2023-07-21,110.0,Natural,54.638,-104.411,Saskatchewan
2023-07-19,6470.0,Natural,56.454,-103.394,Saskatchewan
2023-04-24,0.9,Human,55.624,-104.696,Saskatchewan
2023-05-05,0.3,Human,55.627,-104.703,Saskatchewan
2023-07-23,0.5,Natural,55.595,-104.62,Saskatchewan
2023-06-07,271.6,Natural,56.458,-104.383,Saskatchewan
2023-09-24,314.0,Natural,55.623,-106.396,Saskatchewan
2023-07-22,48.3,Natural,55.698,-105.762,Saskatchewan
2023-07-01,2958.3,Natural,55.947,-104.9,Saskatchewan
2023-06-29,590.0,Natural,55.646,-105.61,Saskatchewan
2023-06-26,4.0,Natural,56.603,-104.125,Saskatchewan
2023-07-10,0.5,Natural,55.602,-106.0,Saskatchewan
2023-08-29,10.0,Human,55.337,-106.704,Saskatchewan
2023-07-21,0.4,Natural,55.62,-104.871,Saskatchewan
2023-07-29,0.3,Natural,55.275,-105.87,Saskatchewan
2023-06-06,55344.8,Natural,55.036,-104.087,Saskatchewan
2023-09-17,20.0,Natural,57.263,-105.561,Saskatchewan
2023-08-21,2238.0,Natural,57.081,-102.113,Saskatchewan
2023-05-12,4538.9,Natural,57.235,-102.716,Saskatchewan
2023-09-19,0.5,Natural,55.271,-103.905,Saskatchewan
2023-07-26,0.1,Natural,55.42,-104.526,Saskatchewan
2023-09-19,2.5,Natural,55.204,-103.997,Saskatchewan
2023-09-26,0.5,Human,55.06,-105.313,Saskatchewan
2023-07-23,0.1,Natural,55.269,-104.173,Saskatchewan
2023-06-13,0.5,Natural,55.337,-105.011,Saskatchewan
2023-08-09,0.6,Natural,55.336,-104.453,Saskatchewan
2023-08-08,0.1,Human,55.336,-105.716,Saskatchewan
2023-07-01,60.2,Natural,56.357,-103.751,Saskatchewan
2023-05-11,339372.0,Natural,56.068,-105.852,Saskatchewan
2023-06-14,5.5,Natural,55.069,-104.409,Saskatchewan
2023-09-19,7102.0,Natural,55.845,-105.36,Saskatchewan
2023-06-30,0.1,Natural,54.835,-105.116,Saskatchewan
2023-08-09,0.1,Natural,55.331,-104.621,Saskatchewan
2023-07-23,0.5,Natural,55.258,-104.177,Saskatchewan
2023-07-30,716.0,Natural,57.583,-103.348,Saskatchewan
2023-07-30,100.0,Natural,57.5828,-103.348,Saskatchewan
2023-08-09,0.8,Natural,55.363,-104.542,Saskatchewan
2023-07-25,1056.0,Natural,55.905,-105.56,Saskatchewan
2023-07-22,9601.0,Natural,55.553,-105.042,Saskatchewan
2023-09-20,0.2,Unknown,55.3373,-106.703,Saskatchewan
2023-06-14,45.5,Natural,56.69,-104.15,Saskatchewan
2023-09-07,1.5,Natural,56.5865,-102.92,Saskatchewan
2023-09-07,1.5,Natural,56.58,-102.909,Saskatchewan
2023-07-22,9584.0,Natural,55.913,-104.547,Saskatchewan
2023-06-26,1.0,Natural,55.715,-105.755,Saskatchewan
2023-09-26,5.0,Human,55.772,-104.084,Saskatchewan
2023-05-04,0.1,Human,55.098,-105.312,Saskatchewan
2023-10-12,0.3,Human,56.328,-103.431,Saskatchewan
2023-10-12,0.3,Unknown,56.328,-103.431,Saskatchewan
2023-05-11,0.1,Human,56.33,-103.237,Saskatchewan
2023-05-15,0.1,Human,56.325,-103.244,Saskatchewan
2023-05-18,0.8,Human,56.33,-103.249,Saskatchewan
2023-06-30,0.1,Natural,56.316,-103.234,Saskatchewan
2023-06-30,0.1,Natural,56.3163,-103.234,Saskatchewan
2023-09-25,0.1,Human,56.324,-103.236,Saskatchewan
2023-09-26,0.1,Unknown,55.0598,-105.314,Saskatchewan
2023-06-25,4849.0,Natural,55.665,-105.395,Saskatchewan
2023-05-19,19251.0,Natural,55.424,-105.122,Saskatchewan
2023-05-10,0.1,Human,55.406,-104.576,Saskatchewan
2023-09-22,0.1,Natural,55.038,-105.248,Saskatchewan
2023-05-13,0.5,Human,55.285,-105.174,Saskatchewan
2023-07-17,0.1,Unknown,55.293,-105.152,Saskatchewan
2023-07-17,0.1,Natural,55.293,-105.152,Saskatchewan
2023-07-22,1.7,Natural,55.339,-104.852,Saskatchewan
2023-06-13,1456.2,Natural,56.529,-105.531,Saskatchewan
2023-07-30,0.1,Natural,55.265,-105.709,Saskatchewan
2023-07-01,1.5,Natural,56.367,-103.378,Saskatchewan
2023-07-01,1.5,Natural,56.367,-103.378,Saskatchewan
2023-07-26,0.1,Natural,55.426,-104.55,Saskatchewan
2023-09-11,2.0,Human,55.807,-104.34,Saskatchewan
2023-08-09,0.1,Natural,55.587,-104.755,Saskatchewan
2023-06-10,18423.0,Natural,54.73,-104.651,Saskatchewan
2023-06-30,0.5,Natural,54.822,-105.019,Saskatchewan
2023-09-26,43.1,Human,56.352,-103.786,Saskatchewan
2023-05-11,64309.0,Natural,55.257,-106.375,Saskatchewan
2023-09-25,73.0,Natural,53.941,-103.832,Saskatchewan
2023-05-16,16.4,Human,53.526,-104.806,Saskatchewan
2023-07-01,2.0,Natural,54.381,-105.009,Saskatchewan
2023-07-01,2.0,Natural,54.3807,-105.009,Saskatchewan
2023-04-17,1.5,Human,53.578,-104.852,Saskatchewan
2023-07-01,0.5,Natural,54.52,-104.453,Saskatchewan
2023-06-08,62.0,Human,53.831,-104.357,Saskatchewan
2023-09-11,0.2,Human,54.038,-104.593,Saskatchewan
2023-07-01,0.5,Natural,54.175,-103.963,Saskatchewan
2023-05-29,80.0,Natural,54.093,-104.871,Saskatchewan
2023-05-02,794.0,Human,53.702,-104.596,Saskatchewan
2023-07-08,16.0,Natural,55.604,-107.271,Saskatchewan
2023-08-07,0.3,Natural,55.82,-107.118,Saskatchewan
2023-04-30,5.0,Human,55.428,-107.771,Saskatchewan
2023-08-01,0.4,Natural,55.52,-107.459,Saskatchewan
2023-05-20,42844.3,Natural,57.877,-107.046,Saskatchewan
2023-04-28,0.1,Human,55.366,-107.917,Saskatchewan
2023-06-02,1148.0,Natural,56.258,-107.312,Saskatchewan
2023-05-10,1.4,Natural,55.335,-107.341,Saskatchewan
2023-05-04,0.5,Human,55.0965,-108.286,Saskatchewan
2023-07-13,0.2,Natural,54.867,-108.182,Saskatchewan
2023-05-04,0.5,Human,55.096,-108.286,Saskatchewan
2023-05-10,0.1,Natural,55.259,-107.218,Saskatchewan
2023-07-22,40.0,Natural,57.339,-106.608,Saskatchewan
2023-07-24,1.0,Natural,54.91,-107.678,Saskatchewan
2023-05-12,2.0,Human,54.847,-107.827,Saskatchewan
2023-05-30,18342.2,Natural,56.83,-106.595,Saskatchewan
2023-05-03,0.1,Human,55.92,-107.723,Saskatchewan
2023-05-04,1.0,Human,55.912,-107.724,Saskatchewan
2023-05-14,0.4,Human,55.184,-107.582,Saskatchewan
2023-08-07,35.0,Natural,55.881,-107.262,Saskatchewan
2023-05-11,0.1,Natural,55.28,-107.232,Saskatchewan
2023-06-18,5.0,Natural,55.49,-107.305,Saskatchewan
2023-06-02,5664.0,Natural,56.861,-106.427,Saskatchewan
2023-07-09,1.0,Natural,57.652,-105.255,Saskatchewan
2023-05-13,2.0,Human,55.025,-107.768,Saskatchewan
2023-07-25,150.0,Natural,54.993,-108.14,Saskatchewan
2023-05-14,0.4,Human,55.1842,-107.582,Saskatchewan
2023-07-28,0.1,Natural,54.946,-108.123,Saskatchewan
2023-07-19,0.3,Natural,55.572,-107.496,Saskatchewan
2023-08-06,1.0,Natural,55.854,-107.726,Saskatchewan
2023-07-29,1.4,Natural,55.543,-107.428,Saskatchewan
2023-06-07,1.5,Natural,55.26,-108.091,Saskatchewan
2023-05-12,1756.5,Natural,55.322,-109.799,Saskatchewan
2023-05-13,29790.2,Natural,55.291,-109.988,Saskatchewan
2023-05-16,8075.8,Natural,55.242,-109.689,Saskatchewan
2023-07-15,10.0,Natural,55.312,-109.67,Saskatchewan
2023-06-06,67.3,Natural,55.541,-108.311,Saskatchewan
2023-05-08,1.0,Human,55.428,-107.772,Saskatchewan
2023-05-12,4.0,Human,55.474,-106.598,Saskatchewan
2023-04-24,4.2,Human,55.137,-107.865,Saskatchewan
2023-05-12,20.0,Natural,55.3215,-109.799,Saskatchewan
2023-08-06,1.0,Natural,55.828,-107.534,Saskatchewan
2023-05-13,0.1,Human,55.107,-107.868,Saskatchewan
2023-09-24,0.1,Human,55.701,-108.289,Saskatchewan
2023-05-04,191000.0,Human,55.558,-108.38,Saskatchewan
2023-05-11,543976.0,Natural,55.985,-106.587,Saskatchewan
2023-06-30,3759.0,Natural,57.854,-106.348,Saskatchewan
2023-05-10,0.3,Natural,55.148,-106.948,Saskatchewan
2023-05-11,85148.1,Natural,56.328,-106.763,Saskatchewan
2023-06-15,2.0,Natural,55.561,-106.681,Saskatchewan
2023-07-03,0.1,Human,53.147,-106.162,Saskatchewan
2023-09-25,0.1,Human,53.2262,-105.757,Saskatchewan
2023-04-23,0.2,Human,53.326,-105.758,Saskatchewan
2023-04-23,0.1,Human,53.313,-105.759,Saskatchewan
2023-04-29,0.1,Human,53.417,-106.185,Saskatchewan
2023-05-01,5.0,Human,50.94,-104.434,Saskatchewan
2023-05-01,20.2,Human,50.951,-104.161,Saskatchewan
2023-05-04,20.3,Human,50.842,-103.83,Saskatchewan
2023-05-15,8.0,Human,52.67,-106.122,Saskatchewan
2023-06-15,0.2,Human,52.325,-103.821,Saskatchewan
2023-07-13,0.6,Human,51.733,-103.812,Saskatchewan
2023-07-12,0.3,Human,52.783,-104.954,Saskatchewan
2023-07-12,0.3,Human,52.811,-104.824,Saskatchewan
2023-08-14,0.1,Unknown,53.28,-105.758,Saskatchewan
2023-08-14,0.1,Unknown,53.28,-105.758,Saskatchewan
2023-08-14,0.1,Human,53.28,-105.758,Saskatchewan
2023-09-04,0.1,Human,53.0971,-105.84,Saskatchewan
2023-09-24,0.1,Natural,53.299,-104.872,Saskatchewan
2023-09-26,17.0,Human,53.394,-104.864,Saskatchewan
2023-08-02,4.0,Human,52.4752,-106.923,Saskatchewan
2023-04-30,15.0,Human,53.051,-104.831,Saskatchewan
2023-05-01,15.0,Human,53.077,-104.791,Saskatchewan
2023-05-14,30.0,Human,53.042,-104.911,Saskatchewan
2023-05-14,2.0,Human,53.0417,-104.911,Saskatchewan
2023-04-29,754.0,Human,53.0138,-106.191,Saskatchewan
2023-04-29,4.0,Unknown,53.0143,-106.194,Saskatchewan
2023-05-08,9.0,Human,53.454,-105.847,Saskatchewan
2023-05-03,5.0,Human,53.125,-106.822,Saskatchewan
2023-08-13,0.1,Human,53.23,-105.911,Saskatchewan
2023-08-13,0.1,Human,53.2297,-105.911,Saskatchewan
2023-04-29,1035.0,Unknown,52.7143,-106.008,Saskatchewan
2023-09-23,1.0,Human,53.236,-105.942,Saskatchewan
2023-04-22,3.5,Human,53.419,-106.005,Saskatchewan
2023-05-09,6.5,Human,53.392,-106.095,Saskatchewan
2023-05-14,424.7,Human,53.384,-106.104,Saskatchewan
2023-05-15,0.1,Human,53.415,-105.995,Saskatchewan
2023-05-06,1.0,Unknown,53.4146,-105.768,Saskatchewan
2023-05-01,3.0,Human,53.276,-105.9,Saskatchewan
2023-04-22,0.5,Human,55.178,-102.934,Saskatchewan
2023-05-01,0.5,Human,50.117,-107.756,Saskatchewan
2023-04-27,0.1,Human,51.801,-106.494,Saskatchewan
2023-04-30,0.1,Human,52.268,-105.55,Saskatchewan
2023-05-05,0.5,Human,50.694,-105.171,Saskatchewan
2023-05-07,0.1,Human,51.492,-105.43,Saskatchewan
2023-05-24,1.0,Human,49.668,-102.873,Saskatchewan
2023-06-01,0.1,Human,51.043,-106.46,Saskatchewan
2023-06-06,1.0,Human,50.463,-106.094,Saskatchewan
2023-06-08,0.1,Human,49.234,-103.127,Saskatchewan
2023-06-11,0.2,Human,51.474,-107.479,Saskatchewan
2023-06-10,2.0,Human,52.144,-106.075,Saskatchewan
2023-06-21,0.1,Human,51.313,-106.067,Saskatchewan
2023-06-21,0.1,Human,50.424,-107.33,Saskatchewan
2023-06-30,0.1,Human,49.783,-104.21,Saskatchewan
2023-07-13,0.1,Human,52.0,-106.39,Saskatchewan
2023-07-16,0.1,Human,50.426,-105.65,Saskatchewan
2023-07-20,0.1,Human,49.646,-102.466,Saskatchewan
2023-07-29,0.5,Human,51.699,-107.494,Saskatchewan
2023-07-27,0.1,Human,50.193,-104.623,Saskatchewan
2023-08-11,2.0,Human,50.434,-106.917,Saskatchewan
2023-08-13,0.2,Human,49.892,-103.459,Saskatchewan
2023-08-13,0.2,Human,49.892,-103.459,Saskatchewan
2023-05-01,0.1,Human,52.365,-107.11,Saskatchewan
2023-09-03,0.2,Human,50.057,-108.878,Saskatchewan
2023-08-07,0.1,Human,52.362,-107.107,Saskatchewan
2023-08-24,0.2,Human,49.98,-104.102,Saskatchewan
2023-07-13,0.1,Human,50.2,-108.195,Saskatchewan
2023-10-10,0.1,Human,50.179,-103.028,Saskatchewan
2023-11-11,0.1,Human,50.426,-107.174,Saskatchewan
2023-10-16,0.5,Human,49.141,-103.86,Saskatchewan
2023-09-03,0.4,Human,49.745,-103.159,Saskatchewan
2023-07-12,0.2,Human,50.397,-104.746,Saskatchewan
2023-12-11,0.4,Human,50.39,-107.334,Saskatchewan
2023-12-11,0.4,Human,50.39,-107.334,Saskatchewan
2023-07-30,10.0,Natural,50.1974,-108.707,Saskatchewan
2023-10-10,0.1,Human,50.1795,-103.028,Saskatchewan
2023-08-02,4.0,Human,52.475,-106.923,Saskatchewan
2023-08-05,5.0,Natural,50.569,-105.294,Saskatchewan
2023-06-27,0.1,Human,49.659,-109.507,Saskatchewan
2023-06-30,1536.5,Natural,59.041,-102.535,Saskatchewan
2023-07-22,1076.8,Natural,58.931,-103.061,Saskatchewan
2023-06-30,10.0,Natural,59.642,-104.984,Saskatchewan
2023-07-22,16566.4,Natural,59.653,-105.285,Saskatchewan
2023-05-01,0.1,Human,59.259,-105.79,Saskatchewan
2023-07-11,0.1,Human,59.152,-105.631,Saskatchewan
2023-07-20,0.1,Human,59.153,-105.635,Saskatchewan
2023-08-30,0.1,Human,59.1996,-105.778,Saskatchewan
2023-09-07,0.5,Human,59.252,-106.639,Saskatchewan
2023-07-23,3781.9,Natural,59.035,-109.757,Saskatchewan
2023-08-20,4816.0,Natural,59.013,-109.622,Saskatchewan
2023-07-13,11456.0,Natural,59.984,-106.805,Saskatchewan
2023-08-30,0.1,Human,59.2,-105.778,Saskatchewan
2023-07-25,3106.5,Natural,59.09,-104.973,Saskatchewan
2023-08-22,1445.0,Natural,59.11,-104.866,Saskatchewan
2023-09-24,1.0,Natural,59.32,-107.192,Saskatchewan
2023-08-18,2.0,Natural,59.538,-108.299,Saskatchewan
2023-05-11,0.1,Human,58.11,-103.172,Saskatchewan
2023-05-12,1.2,Human,58.113,-103.173,Saskatchewan
2023-07-26,11740.7,Natural,58.284,-104.215,Saskatchewan
2023-08-23,0.5,Natural,58.2822,-104.213,Saskatchewan
2023-07-26,4381.2,Natural,59.007,-107.43,Saskatchewan
2023-07-01,4.0,Natural,59.002,-106.979,Saskatchewan
2023-05-04,0.1,Human,58.1072,-103.159,Saskatchewan
2023-05-05,0.1,Human,58.1104,-103.156,Saskatchewan
2023-05-05,0.1,Human,58.1116,-103.171,Saskatchewan
